Date,Location,WindGustSpeed,Humidity3pm
11/5/17,MountGinini,24,64
12/5/17,MountGinini,24,85
13/5/17,MountGinini,24,82
14/5/17,MountGinini,28,98
15/5/17,MountGinini,26,73
16/5/17,MountGinini,39,58
17/5/17,MountGinini,24,63
18/5/17,MountGinini,65,76
19/5/17,MountGinini,57,98
20/5/17,MountGinini,46,95
21/5/17,MountGinini,24,77
22/5/17,MountGinini,31,78
23/5/17,MountGinini,37,95
24/5/17,MountGinini,57,95
25/5/17,MountGinini,39,69
26/5/17,MountGinini,39,78
27/5/17,MountGinini,43,94
28/5/17,MountGinini,67,97
29/5/17,MountGinini,46,99
30/5/17,MountGinini,46,99
31/5/17,MountGinini,43,83
1/6/17,MountGinini,41,50
2/6/17,MountGinini,44,75
3/6/17,MountGinini,33,93
4/6/17,MountGinini,24,85
5/6/17,MountGinini,54,72
6/6/17,MountGinini,70,79
7/6/17,MountGinini,69,96
8/6/17,MountGinini,46,84
9/6/17,MountGinini,48,98
10/6/17,MountGinini,43,96
11/6/17,MountGinini,26,79
12/6/17,MountGinini,39,57
13/6/17,MountGinini,19,70
14/6/17,MountGinini,30,78
15/6/17,MountGinini,28,61
16/6/17,MountGinini,17,42
17/6/17,MountGinini,24,89
18/6/17,MountGinini,28,38
19/6/17,MountGinini,26,60
20/6/17,MountGinini,41,53
21/6/17,MountGinini,33,52
22/6/17,MountGinini,35,56
23/6/17,MountGinini,69,63
24/6/17,MountGinini,65,72
25/6/17,MountGinini,70,94
1/12/08,Ballarat,52,37
2/12/08,Ballarat,44,47
3/12/08,Ballarat,43,42
4/12/08,Ballarat,39,33
5/12/08,Ballarat,61,40
6/12/08,Ballarat,61,42
7/12/08,Ballarat,39,42
8/12/08,Ballarat,43,30
9/12/08,Ballarat,35,87
10/12/08,Ballarat,50,43
11/12/08,Ballarat,54,28
12/12/08,Ballarat,41,97
13/12/08,Ballarat,63,99
14/12/08,Ballarat,46,71
15/12/08,Ballarat,37,50
16/12/08,Ballarat,35,57
17/12/08,Ballarat,31,64
18/12/08,Ballarat,48,49
19/12/08,Ballarat,52,41
20/12/08,Ballarat,37,44
21/12/08,Ballarat,46,32
22/12/08,Ballarat,72,21
23/12/08,Ballarat,44,52
24/12/08,Ballarat,33,27
25/12/08,Ballarat,37,32
26/12/08,Ballarat,46,32
27/12/08,Ballarat,43,43
28/12/08,Ballarat,44,44
29/12/08,Ballarat,46,40
30/12/08,Ballarat,61,45
31/12/08,Ballarat,39,44
1/1/09,Ballarat,54,48
2/1/09,Ballarat,52,35
3/1/09,Ballarat,31,26
4/1/09,Ballarat,39,14
5/1/09,Ballarat,41,12
6/1/09,Ballarat,41,30
7/1/09,Ballarat,44,64
8/1/09,Ballarat,50,36
9/1/09,Ballarat,44,32
10/1/09,Ballarat,44,16
11/1/09,Ballarat,48,19
12/1/09,Ballarat,39,30
13/1/09,Ballarat,50,13
14/1/09,Ballarat,41,25
15/1/09,Ballarat,48,33
16/1/09,Ballarat,54,43
17/1/09,Ballarat,44,32
18/1/09,Ballarat,35,13
19/1/09,Ballarat,43,8
20/1/09,Ballarat,67,18
21/1/09,Ballarat,43,17
22/1/09,Ballarat,83,28
23/1/09,Ballarat,54,18
24/1/09,Ballarat,54,33
25/1/09,Ballarat,37,7
26/1/09,Ballarat,39,30
27/1/09,Ballarat,39,11
28/1/09,Ballarat,48,8
29/1/09,Ballarat,61,12
30/1/09,Ballarat,54,9
31/1/09,Ballarat,67,31
1/2/09,Ballarat,54,25
2/2/09,Ballarat,46,36
3/2/09,Ballarat,59,51
4/2/09,Ballarat,39,11
5/2/09,Ballarat,39,30
6/2/09,Ballarat,41,16
7/2/09,Ballarat,93,6
8/2/09,Ballarat,44,37
9/2/09,Ballarat,54,37
10/2/09,Ballarat,50,49
11/2/09,Ballarat,57,42
12/2/09,Ballarat,44,36
13/2/09,Ballarat,56,25
14/2/09,Ballarat,44,24
15/2/09,Ballarat,56,47
16/2/09,Ballarat,52,26
17/2/09,Ballarat,46,26
18/2/09,Ballarat,57,22
19/2/09,Ballarat,48,17
20/2/09,Ballarat,41,48
21/2/09,Ballarat,48,38
22/2/09,Ballarat,46,28
23/2/09,Ballarat,57,14
24/2/09,Ballarat,44,31
25/2/09,Ballarat,44,47
26/2/09,Ballarat,56,20
27/2/09,Ballarat,52,17
28/2/09,Ballarat,46,36
1/3/09,Ballarat,43,59
2/3/09,Ballarat,46,22
3/3/09,Ballarat,89,33
4/3/09,Ballarat,63,63
5/3/09,Ballarat,44,74
6/3/09,Ballarat,44,57
7/3/09,Ballarat,30,56
8/3/09,Ballarat,54,56
9/3/09,Ballarat,52,30
10/3/09,Ballarat,59,46
11/3/09,Ballarat,54,31
12/3/09,Ballarat,48,66
13/3/09,Ballarat,39,42
14/3/09,Ballarat,72,79
15/3/09,Ballarat,56,57
16/3/09,Ballarat,46,73
17/3/09,Ballarat,31,57
18/3/09,Ballarat,43,22
19/3/09,Ballarat,56,19
20/3/09,Ballarat,52,26
21/3/09,Ballarat,59,12
22/3/09,Ballarat,43,59
23/3/09,Ballarat,37,47
24/3/09,Ballarat,39,25
25/3/09,Ballarat,28,60
26/3/09,Ballarat,44,45
27/3/09,Ballarat,37,42
28/3/09,Ballarat,28,8
29/3/09,Ballarat,44,17
30/3/09,Ballarat,50,45
31/3/09,Ballarat,46,30
1/4/09,Ballarat,35,29
2/4/09,Ballarat,50,36
3/4/09,Ballarat,43,91
4/4/09,Ballarat,33,53
5/4/09,Ballarat,46,88
6/4/09,Ballarat,39,53
7/4/09,Ballarat,41,63
8/4/09,Ballarat,33,51
9/4/09,Ballarat,39,28
10/4/09,Ballarat,37,47
11/4/09,Ballarat,28,25
12/4/09,Ballarat,41,28
13/4/09,Ballarat,30,23
14/4/09,Ballarat,56,21
15/4/09,Ballarat,80,66
16/4/09,Ballarat,57,48
17/4/09,Ballarat,28,54
18/4/09,Ballarat,35,63
19/4/09,Ballarat,48,60
20/4/09,Ballarat,35,36
21/4/09,Ballarat,31,32
22/4/09,Ballarat,41,33
23/4/09,Ballarat,61,39
24/4/09,Ballarat,61,98
25/4/09,Ballarat,74,73
26/4/09,Ballarat,78,85
27/4/09,Ballarat,35,69
28/4/09,Ballarat,35,60
29/4/09,Ballarat,24,58
30/4/09,Ballarat,31,41
1/5/09,Ballarat,44,87
2/5/09,Ballarat,24,50
3/5/09,Ballarat,22,58
4/5/09,Ballarat,30,72
5/5/09,Ballarat,30,46
6/5/09,Ballarat,30,72
7/5/09,Ballarat,35,57
8/5/09,Ballarat,37,88
9/5/09,Ballarat,33,74
10/5/09,Ballarat,39,62
11/5/09,Ballarat,22,58
12/5/09,Ballarat,24,62
13/5/09,Ballarat,41,58
14/5/09,Ballarat,54,74
15/5/09,Ballarat,56,87
16/5/09,Ballarat,59,68
17/5/09,Ballarat,31,76
18/5/09,Ballarat,30,42
19/5/09,Ballarat,37,52
20/5/09,Ballarat,37,48
21/5/09,Ballarat,30,43
22/5/09,Ballarat,35,39
23/5/09,Ballarat,63,53
24/5/09,Ballarat,63,57
25/5/09,Ballarat,52,99
26/5/09,Ballarat,26,61
27/5/09,Ballarat,26,81
28/5/09,Ballarat,41,67
29/5/09,Ballarat,54,60
30/5/09,Ballarat,50,74
31/5/09,Ballarat,28,42
1/6/09,Ballarat,35,94
2/6/09,Ballarat,30,82
3/6/09,Ballarat,31,97
4/6/09,Ballarat,35,81
5/6/09,Ballarat,19,64
6/6/09,Ballarat,33,94
7/6/09,Ballarat,24,81
8/6/09,Ballarat,39,89
9/6/09,Ballarat,65,81
10/6/09,Ballarat,41,90
11/6/09,Ballarat,22,72
12/6/09,Ballarat,59,76
13/6/09,Ballarat,65,92
14/6/09,Ballarat,37,60
15/6/09,Ballarat,28,64
16/6/09,Ballarat,35,64
17/6/09,Ballarat,17,58
18/6/09,Ballarat,26,59
19/6/09,Ballarat,37,65
20/6/09,Ballarat,63,82
21/6/09,Ballarat,39,84
22/6/09,Ballarat,37,73
23/6/09,Ballarat,56,99
24/6/09,Ballarat,33,69
25/6/09,Ballarat,26,100
26/6/09,Ballarat,28,70
27/6/09,Ballarat,17,73
28/6/09,Ballarat,44,73
29/6/09,Ballarat,50,77
30/6/09,Ballarat,83,70
1/7/09,Ballarat,69,70
2/7/09,Ballarat,54,76
3/7/09,Ballarat,48,66
4/7/09,Ballarat,46,94
5/7/09,Ballarat,37,75
6/7/09,Ballarat,33,81
7/7/09,Ballarat,46,58
8/7/09,Ballarat,46,63
9/7/09,Ballarat,44,59
10/7/09,Ballarat,65,75
11/7/09,Ballarat,94,94
12/7/09,Ballarat,50,73
13/7/09,Ballarat,39,94
14/7/09,Ballarat,30,89
15/7/09,Ballarat,20,66
16/7/09,Ballarat,24,59
17/7/09,Ballarat,41,64
18/7/09,Ballarat,56,77
19/7/09,Ballarat,44,82
20/7/09,Ballarat,61,48
21/7/09,Ballarat,56,57
22/7/09,Ballarat,59,98
23/7/09,Ballarat,37,59
24/7/09,Ballarat,46,60
25/7/09,Ballarat,44,61
26/7/09,Ballarat,37,59
27/7/09,Ballarat,46,92
28/7/09,Ballarat,35,78
29/7/09,Ballarat,31,79
30/7/09,Ballarat,35,89
31/7/09,Ballarat,43,67
1/8/09,Ballarat,43,79
2/8/09,Ballarat,61,76
3/8/09,Ballarat,72,62
4/8/09,Ballarat,39,73
5/8/09,Ballarat,44,71
6/8/09,Ballarat,59,65
7/8/09,Ballarat,72,50
8/8/09,Ballarat,39,57
9/8/09,Ballarat,44,56
10/8/09,Ballarat,43,58
11/8/09,Ballarat,44,64
12/8/09,Ballarat,19,79
13/8/09,Ballarat,31,63
14/8/09,Ballarat,33,70
15/8/09,Ballarat,76,58
16/8/09,Ballarat,83,62
17/8/09,Ballarat,50,52
18/8/09,Ballarat,35,66
19/8/09,Ballarat,48,58
20/8/09,Ballarat,52,70
21/8/09,Ballarat,85,64
22/8/09,Ballarat,57,58
23/8/09,Ballarat,67,62
24/8/09,Ballarat,78,76
25/8/09,Ballarat,81,79
26/8/09,Ballarat,57,62
27/8/09,Ballarat,63,63
28/8/09,Ballarat,43,66
29/8/09,Ballarat,61,90
30/8/09,Ballarat,69,69
31/8/09,Ballarat,48,89
1/9/09,Ballarat,35,51
2/9/09,Ballarat,61,57
3/9/09,Ballarat,56,57
4/9/09,Ballarat,52,98
5/9/09,Ballarat,44,61
6/9/09,Ballarat,67,56
7/9/09,Ballarat,39,93
8/9/09,Ballarat,46,82
9/9/09,Ballarat,37,63
10/9/09,Ballarat,30,68
11/9/09,Ballarat,87,39
12/9/09,Ballarat,72,28
13/9/09,Ballarat,61,56
14/9/09,Ballarat,31,47
15/9/09,Ballarat,39,44
16/9/09,Ballarat,46,44
17/9/09,Ballarat,52,98
18/9/09,Ballarat,28,53
19/9/09,Ballarat,50,81
20/9/09,Ballarat,41,55
21/9/09,Ballarat,44,60
22/9/09,Ballarat,50,72
23/9/09,Ballarat,48,77
24/9/09,Ballarat,44,61
25/9/09,Ballarat,44,86
26/9/09,Ballarat,61,89
27/9/09,Ballarat,65,68
28/9/09,Ballarat,46,57
29/9/09,Ballarat,41,60
30/9/09,Ballarat,61,35
1/10/09,Ballarat,39,64
2/10/09,Ballarat,48,56
3/10/09,Ballarat,56,62
4/10/09,Ballarat,28,57
5/10/09,Ballarat,39,65
6/10/09,Ballarat,52,71
7/10/09,Ballarat,52,69
8/10/09,Ballarat,41,55
9/10/09,Ballarat,52,61
10/10/09,Ballarat,50,45
11/10/09,Ballarat,43,36
12/10/09,Ballarat,63,78
13/10/09,Ballarat,61,79
14/10/09,Ballarat,54,67
15/10/09,Ballarat,59,77
16/10/09,Ballarat,46,92
17/10/09,Ballarat,35,71
18/10/09,Ballarat,30,62
19/10/09,Ballarat,24,58
20/10/09,Ballarat,48,36
21/10/09,Ballarat,35,51
22/10/09,Ballarat,54,45
23/10/09,Ballarat,39,55
24/10/09,Ballarat,31,49
25/10/09,Ballarat,59,57
26/10/09,Ballarat,57,48
27/10/09,Ballarat,46,47
28/10/09,Ballarat,33,50
29/10/09,Ballarat,35,46
30/10/09,Ballarat,43,63
31/10/09,Ballarat,41,48
1/11/09,Ballarat,31,55
2/11/09,Ballarat,50,39
3/11/09,Ballarat,65,66
4/11/09,Ballarat,39,67
5/11/09,Ballarat,46,55
6/11/09,Ballarat,48,33
7/11/09,Ballarat,43,37
8/11/09,Ballarat,41,30
9/11/09,Ballarat,33,26
10/11/09,Ballarat,43,23
11/11/09,Ballarat,39,28
12/11/09,Ballarat,41,28
13/11/09,Ballarat,37,26
14/11/09,Ballarat,37,26
15/11/09,Ballarat,41,18
16/11/09,Ballarat,43,48
17/11/09,Ballarat,50,41
18/11/09,Ballarat,56,24
19/11/09,Ballarat,50,19
20/11/09,Ballarat,69,41
21/11/09,Ballarat,33,98
22/11/09,Ballarat,63,87
23/11/09,Ballarat,39,42
24/11/09,Ballarat,28,27
25/11/09,Ballarat,39,30
26/11/09,Ballarat,44,93
27/11/09,Ballarat,65,60
28/11/09,Ballarat,48,98
29/11/09,Ballarat,43,72
30/11/09,Ballarat,48,54
1/12/09,Ballarat,46,48
2/12/09,Ballarat,35,29
3/12/09,Ballarat,72,61
4/12/09,Ballarat,35,32
5/12/09,Ballarat,33,53
6/12/09,Ballarat,39,38
7/12/09,Ballarat,28,47
8/12/09,Ballarat,39,70
9/12/09,Ballarat,46,41
10/12/09,Ballarat,61,72
11/12/09,Ballarat,46,43
12/12/09,Ballarat,46,57
13/12/09,Ballarat,35,65
14/12/09,Ballarat,37,43
15/12/09,Ballarat,28,13
16/12/09,Ballarat,59,18
17/12/09,Ballarat,50,98
18/12/09,Ballarat,43,41
19/12/09,Ballarat,39,55
20/12/09,Ballarat,35,37
21/12/09,Ballarat,37,28
22/12/09,Ballarat,31,32
23/12/09,Ballarat,70,18
24/12/09,Ballarat,39,59
25/12/09,Ballarat,54,43
26/12/09,Ballarat,43,45
27/12/09,Ballarat,43,43
28/12/09,Ballarat,39,31
29/12/09,Ballarat,50,34
30/12/09,Ballarat,50,30
31/12/09,Ballarat,65,35
1/1/10,Ballarat,33,86
2/1/10,Ballarat,52,48
3/1/10,Ballarat,39,53
4/1/10,Ballarat,37,31
5/1/10,Ballarat,43,36
6/1/10,Ballarat,37,33
7/1/10,Ballarat,41,36
8/1/10,Ballarat,43,23
9/1/10,Ballarat,46,11
10/1/10,Ballarat,43,18
11/1/10,Ballarat,54,18
12/1/10,Ballarat,56,73
13/1/10,Ballarat,41,48
14/1/10,Ballarat,39,40
15/1/10,Ballarat,46,20
16/1/10,Ballarat,54,31
17/1/10,Ballarat,65,37
18/1/10,Ballarat,54,52
19/1/10,Ballarat,37,51
20/1/10,Ballarat,48,31
21/1/10,Ballarat,41,27
22/1/10,Ballarat,81,13
23/1/10,Ballarat,46,36
24/1/10,Ballarat,43,30
25/1/10,Ballarat,44,25
26/1/10,Ballarat,43,28
27/1/10,Ballarat,46,34
28/1/10,Ballarat,44,34
29/1/10,Ballarat,50,40
30/1/10,Ballarat,57,26
31/1/10,Ballarat,70,53
1/2/10,Ballarat,61,35
2/2/10,Ballarat,50,21
3/2/10,Ballarat,56,27
4/2/10,Ballarat,57,99
5/2/10,Ballarat,52,49
6/2/10,Ballarat,61,59
7/2/10,Ballarat,46,31
8/2/10,Ballarat,44,25
9/2/10,Ballarat,43,32
10/2/10,Ballarat,72,68
11/2/10,Ballarat,41,99
12/2/10,Ballarat,41,63
13/2/10,Ballarat,41,54
14/2/10,Ballarat,46,53
15/2/10,Ballarat,56,56
16/2/10,Ballarat,56,36
17/2/10,Ballarat,43,33
18/2/10,Ballarat,52,35
19/2/10,Ballarat,54,31
20/2/10,Ballarat,70,24
21/2/10,Ballarat,56,24
22/2/10,Ballarat,63,36
23/2/10,Ballarat,46,38
24/2/10,Ballarat,48,28
25/2/10,Ballarat,50,34
26/2/10,Ballarat,44,31
27/2/10,Ballarat,43,82
28/2/10,Ballarat,59,40
1/3/10,Ballarat,69,45
2/3/10,Ballarat,54,42
3/3/10,Ballarat,52,29
4/3/10,Ballarat,43,36
5/3/10,Ballarat,37,99
6/3/10,Ballarat,30,95
7/3/10,Ballarat,43,85
8/3/10,Ballarat,52,83
9/3/10,Ballarat,54,58
10/3/10,Ballarat,43,63
11/3/10,Ballarat,48,53
12/3/10,Ballarat,39,43
13/3/10,Ballarat,35,38
14/3/10,Ballarat,35,36
15/3/10,Ballarat,37,35
16/3/10,Ballarat,37,38
17/3/10,Ballarat,41,40
18/3/10,Ballarat,41,33
19/3/10,Ballarat,33,57
20/3/10,Ballarat,46,34
21/3/10,Ballarat,50,47
22/3/10,Ballarat,30,44
23/3/10,Ballarat,31,51
24/3/10,Ballarat,30,56
25/3/10,Ballarat,35,39
26/3/10,Ballarat,35,43
28/3/10,Ballarat,44,59
29/3/10,Ballarat,31,65
30/3/10,Ballarat,43,54
31/3/10,Ballarat,41,47
1/4/10,Ballarat,35,54
2/4/10,Ballarat,37,72
3/4/10,Ballarat,43,58
4/4/10,Ballarat,46,52
5/4/10,Ballarat,46,46
6/4/10,Ballarat,48,53
7/4/10,Ballarat,35,65
8/4/10,Ballarat,41,66
9/4/10,Ballarat,35,96
10/4/10,Ballarat,37,66
11/4/10,Ballarat,67,76
12/4/10,Ballarat,43,66
13/4/10,Ballarat,35,67
14/4/10,Ballarat,30,76
15/4/10,Ballarat,41,73
16/4/10,Ballarat,43,46
17/4/10,Ballarat,39,46
18/4/10,Ballarat,35,48
19/4/10,Ballarat,33,50
20/4/10,Ballarat,39,47
21/4/10,Ballarat,28,57
22/4/10,Ballarat,35,56
23/4/10,Ballarat,39,78
24/4/10,Ballarat,50,86
25/4/10,Ballarat,31,60
26/4/10,Ballarat,37,57
27/4/10,Ballarat,30,77
28/4/10,Ballarat,54,75
29/4/10,Ballarat,52,79
30/4/10,Ballarat,20,72
1/5/10,Ballarat,44,66
2/5/10,Ballarat,39,66
3/5/10,Ballarat,41,57
4/5/10,Ballarat,52,99
5/5/10,Ballarat,41,61
6/5/10,Ballarat,39,61
7/5/10,Ballarat,39,83
8/5/10,Ballarat,26,60
9/5/10,Ballarat,41,62
10/5/10,Ballarat,61,51
11/5/10,Ballarat,48,67
12/5/10,Ballarat,30,74
13/5/10,Ballarat,26,85
14/5/10,Ballarat,22,76
15/5/10,Ballarat,26,61
16/5/10,Ballarat,19,63
17/5/10,Ballarat,19,45
18/5/10,Ballarat,20,45
19/5/10,Ballarat,17,53
20/5/10,Ballarat,20,60
21/5/10,Ballarat,30,62
22/5/10,Ballarat,30,50
23/5/10,Ballarat,43,52
24/5/10,Ballarat,50,80
25/5/10,Ballarat,37,99
26/5/10,Ballarat,31,74
27/5/10,Ballarat,33,75
28/5/10,Ballarat,44,96
29/5/10,Ballarat,39,85
30/5/10,Ballarat,72,72
31/5/10,Ballarat,74,65
1/6/10,Ballarat,26,68
2/6/10,Ballarat,28,61
3/6/10,Ballarat,28,59
4/6/10,Ballarat,22,61
5/6/10,Ballarat,39,94
6/6/10,Ballarat,41,66
7/6/10,Ballarat,19,81
8/6/10,Ballarat,37,73
9/6/10,Ballarat,54,90
10/6/10,Ballarat,37,77
11/6/10,Ballarat,43,98
12/6/10,Ballarat,31,71
13/6/10,Ballarat,24,64
14/6/10,Ballarat,20,58
15/6/10,Ballarat,35,60
16/6/10,Ballarat,63,98
17/6/10,Ballarat,91,79
18/6/10,Ballarat,43,81
19/6/10,Ballarat,43,68
20/6/10,Ballarat,26,98
21/6/10,Ballarat,20,58
22/6/10,Ballarat,33,59
23/6/10,Ballarat,41,74
24/6/10,Ballarat,65,82
25/6/10,Ballarat,50,98
26/6/10,Ballarat,28,78
27/6/10,Ballarat,20,65
28/6/10,Ballarat,59,68
29/6/10,Ballarat,46,99
30/6/10,Ballarat,35,79
1/7/10,Ballarat,30,99
2/7/10,Ballarat,30,82
3/7/10,Ballarat,28,68
4/7/10,Ballarat,15,75
5/7/10,Ballarat,15,69
6/7/10,Ballarat,28,55
7/7/10,Ballarat,26,98
8/7/10,Ballarat,22,54
9/7/10,Ballarat,43,64
10/7/10,Ballarat,80,99
11/7/10,Ballarat,44,79
12/7/10,Ballarat,50,96
13/7/10,Ballarat,65,81
14/7/10,Ballarat,63,96
15/7/10,Ballarat,31,82
16/7/10,Ballarat,17,69
17/7/10,Ballarat,41,78
18/7/10,Ballarat,43,98
19/7/10,Ballarat,24,60
20/7/10,Ballarat,30,90
21/7/10,Ballarat,20,78
22/7/10,Ballarat,28,99
23/7/10,Ballarat,26,77
24/7/10,Ballarat,28,73
25/7/10,Ballarat,28,66
26/7/10,Ballarat,26,62
27/7/10,Ballarat,31,62
28/7/10,Ballarat,33,97
29/7/10,Ballarat,52,84
30/7/10,Ballarat,57,88
31/7/10,Ballarat,50,65
1/8/10,Ballarat,69,98
2/8/10,Ballarat,67,69
3/8/10,Ballarat,37,89
4/8/10,Ballarat,35,98
5/8/10,Ballarat,39,89
6/8/10,Ballarat,26,72
7/8/10,Ballarat,35,68
8/8/10,Ballarat,50,65
9/8/10,Ballarat,33,58
10/8/10,Ballarat,46,98
11/8/10,Ballarat,76,98
12/8/10,Ballarat,72,98
13/8/10,Ballarat,41,75
14/8/10,Ballarat,87,98
15/8/10,Ballarat,54,98
16/8/10,Ballarat,56,63
17/8/10,Ballarat,44,64
18/8/10,Ballarat,63,98
19/8/10,Ballarat,61,82
20/8/10,Ballarat,52,75
21/8/10,Ballarat,44,63
22/8/10,Ballarat,52,54
23/8/10,Ballarat,50,69
24/8/10,Ballarat,85,98
25/8/10,Ballarat,54,88
26/8/10,Ballarat,54,80
27/8/10,Ballarat,48,84
28/8/10,Ballarat,26,73
29/8/10,Ballarat,19,60
30/8/10,Ballarat,43,64
31/8/10,Ballarat,61,79
1/9/10,Ballarat,44,90
2/9/10,Ballarat,50,88
3/9/10,Ballarat,54,76
4/9/10,Ballarat,80,99
5/9/10,Ballarat,85,69
6/9/10,Ballarat,37,72
7/9/10,Ballarat,22,55
8/9/10,Ballarat,54,62
9/9/10,Ballarat,54,76
10/9/10,Ballarat,52,64
11/9/10,Ballarat,33,61
12/9/10,Ballarat,43,70
13/9/10,Ballarat,31,83
14/9/10,Ballarat,35,59
15/9/10,Ballarat,50,98
16/9/10,Ballarat,57,65
17/9/10,Ballarat,37,71
18/9/10,Ballarat,39,92
19/9/10,Ballarat,37,75
20/9/10,Ballarat,31,89
21/9/10,Ballarat,41,75
22/9/10,Ballarat,35,70
23/9/10,Ballarat,35,72
24/9/10,Ballarat,35,67
25/9/10,Ballarat,37,58
26/9/10,Ballarat,33,51
27/9/10,Ballarat,50,89
28/9/10,Ballarat,57,60
29/9/10,Ballarat,46,55
30/9/10,Ballarat,28,59
1/10/10,Ballarat,26,47
2/10/10,Ballarat,33,45
3/10/10,Ballarat,43,53
4/10/10,Ballarat,65,67
5/10/10,Ballarat,35,53
6/10/10,Ballarat,67,98
7/10/10,Ballarat,41,51
8/10/10,Ballarat,35,66
9/10/10,Ballarat,30,66
10/10/10,Ballarat,48,48
11/10/10,Ballarat,61,58
12/10/10,Ballarat,54,74
13/10/10,Ballarat,28,99
14/10/10,Ballarat,52,57
15/10/10,Ballarat,59,98
16/10/10,Ballarat,52,82
17/10/10,Ballarat,44,79
18/10/10,Ballarat,46,64
19/10/10,Ballarat,26,58
20/10/10,Ballarat,22,49
21/10/10,Ballarat,31,43
22/10/10,Ballarat,50,47
23/10/10,Ballarat,43,60
24/10/10,Ballarat,35,57
25/10/10,Ballarat,33,44
26/10/10,Ballarat,37,51
27/10/10,Ballarat,35,53
28/10/10,Ballarat,35,48
29/10/10,Ballarat,61,51
30/10/10,Ballarat,35,99
31/10/10,Ballarat,48,98
1/11/10,Ballarat,35,59
2/11/10,Ballarat,41,71
3/11/10,Ballarat,43,88
4/11/10,Ballarat,46,61
5/11/10,Ballarat,44,58
6/11/10,Ballarat,41,44
7/11/10,Ballarat,61,61
8/11/10,Ballarat,33,54
9/11/10,Ballarat,44,42
10/11/10,Ballarat,41,61
11/11/10,Ballarat,39,50
12/11/10,Ballarat,52,60
13/11/10,Ballarat,59,99
14/11/10,Ballarat,39,87
15/11/10,Ballarat,35,63
16/11/10,Ballarat,26,51
17/11/10,Ballarat,31,50
18/11/10,Ballarat,43,70
19/11/10,Ballarat,44,53
20/11/10,Ballarat,50,40
21/11/10,Ballarat,37,57
22/11/10,Ballarat,44,40
23/11/10,Ballarat,54,38
24/11/10,Ballarat,56,53
25/11/10,Ballarat,33,83
26/11/10,Ballarat,41,56
27/11/10,Ballarat,48,98
28/11/10,Ballarat,56,64
29/11/10,Ballarat,57,72
30/11/10,Ballarat,57,69
1/12/10,Ballarat,39,66
2/12/10,Ballarat,43,64
3/12/10,Ballarat,69,51
4/12/10,Ballarat,43,51
5/12/10,Ballarat,35,69
6/12/10,Ballarat,43,65
7/12/10,Ballarat,63,76
8/12/10,Ballarat,61,98
9/12/10,Ballarat,31,60
10/12/10,Ballarat,50,49
11/12/10,Ballarat,65,83
12/12/10,Ballarat,52,69
13/12/10,Ballarat,30,54
14/12/10,Ballarat,28,47
15/12/10,Ballarat,63,85
16/12/10,Ballarat,39,51
17/12/10,Ballarat,57,74
18/12/10,Ballarat,48,75
19/12/10,Ballarat,69,93
20/12/10,Ballarat,48,54
21/12/10,Ballarat,43,54
22/12/10,Ballarat,33,37
23/12/10,Ballarat,43,47
24/12/10,Ballarat,56,34
25/12/10,Ballarat,39,61
26/12/10,Ballarat,43,57
27/12/10,Ballarat,44,54
28/12/10,Ballarat,31,42
29/12/10,Ballarat,46,37
30/12/10,Ballarat,35,24
31/12/10,Ballarat,81,15
1/1/11,Ballarat,39,48
2/1/11,Ballarat,41,46
3/1/11,Ballarat,50,46
4/1/11,Ballarat,48,39
5/1/11,Ballarat,44,46
6/1/11,Ballarat,46,29
7/1/11,Ballarat,59,32
8/1/11,Ballarat,54,32
9/1/11,Ballarat,61,63
10/1/11,Ballarat,52,99
11/1/11,Ballarat,31,99
12/1/11,Ballarat,59,85
13/1/11,Ballarat,78,99
15/1/11,Ballarat,22,46
16/1/11,Ballarat,35,59
17/1/11,Ballarat,46,62
18/1/11,Ballarat,35,65
19/1/11,Ballarat,41,55
20/1/11,Ballarat,37,27
21/1/11,Ballarat,56,43
22/1/11,Ballarat,57,68
23/1/11,Ballarat,31,41
24/1/11,Ballarat,37,50
26/1/11,Ballarat,39,71
27/1/11,Ballarat,39,40
28/1/11,Ballarat,35,45
29/1/11,Ballarat,35,21
30/1/11,Ballarat,44,27
31/1/11,Ballarat,35,39
1/2/11,Ballarat,67,44
2/2/11,Ballarat,54,50
3/2/11,Ballarat,28,62
4/2/11,Ballarat,52,77
6/2/11,Ballarat,43,50
8/2/11,Ballarat,44,57
9/2/11,Ballarat,52,51
10/2/11,Ballarat,37,59
11/2/11,Ballarat,44,99
12/2/11,Ballarat,43,61
13/2/11,Ballarat,44,60
14/2/11,Ballarat,54,61
15/2/11,Ballarat,39,48
16/2/11,Ballarat,35,71
17/2/11,Ballarat,35,58
19/2/11,Ballarat,67,66
20/2/11,Ballarat,56,57
21/2/11,Ballarat,50,67
22/2/11,Ballarat,50,63
23/2/11,Ballarat,50,41
24/2/11,Ballarat,30,41
25/2/11,Ballarat,44,44
27/2/11,Ballarat,44,94
28/2/11,Ballarat,35,94
1/3/11,Ballarat,54,53
2/3/11,Ballarat,31,61
3/3/11,Ballarat,44,62
4/3/11,Ballarat,39,74
5/3/11,Ballarat,57,49
6/3/11,Ballarat,44,59
7/3/11,Ballarat,54,49
8/3/11,Ballarat,56,53
9/3/11,Ballarat,33,99
10/3/11,Ballarat,43,89
11/3/11,Ballarat,37,67
12/3/11,Ballarat,44,64
13/3/11,Ballarat,41,82
14/3/11,Ballarat,48,54
